epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,150.787,0.62293,0.59189,0.85486,0.93096,0.80848,0.85313,0.62554,0.60809,0.49669,0.82715,0.000919704,0.000919704,0.000919704
38,158.971,0.66581,0.59423,0.85852,0.92944,0.80707,0.87157,0.6127,0.66264,0.48104,0.8287,0.000905557,0.000905557,0.000905557
39,167.644,0.62618,0.59006,0.85575,0.9576,0.79507,0.86354,0.61479,0.71895,0.52848,0.83148,0.00089141,0.00089141,0.00089141
40,176.237,0.65469,0.61469,0.87699,0.94839,0.79296,0.86772,0.64466,0.59207,0.48033,0.82717,0.000877263,0.000877263,0.000877263
41,184.577,0.61466,0.58211,0.85625,0.94931,0.78795,0.85998,0.60763,0.64397,0.48189,0.83005,0.000863116,0.000863116,0.000863116
42,193.305,0.62861,0.56428,0.86033,0.95101,0.78505,0.84346,0.61425,0.60783,0.46566,0.82681,0.000848969,0.000848969,0.000848969
43,202.724,0.61381,0.56337,0.84836,0.96308,0.8071,0.87401,0.59932,0.77559,0.45712,0.82767,0.000834822,0.000834822,0.000834822
44,210.663,0.58735,0.55257,0.85258,0.98598,0.81391,0.8606,0.60525,0.63089,0.44663,0.83125,0.000820675,0.000820675,0.000820675
45,218.623,0.60454,0.54031,0.8563,0.95128,0.80129,0.84795,0.62948,0.55297,0.42209,0.8248,0.000806528,0.000806528,0.000806528
46,226.63,0.57389,0.52972,0.8427,0.94999,0.78182,0.82701,0.61648,0.59102,0.41941,0.82705,0.00079238,0.00079238,0.00079238
47,234.97,0.60966,0.53559,0.84914,0.98014,0.79515,0.841,0.59838,0.74523,0.46378,0.82966,0.000778233,0.000778233,0.000778233
48,242.858,0.60488,0.54142,0.84698,0.92059,0.81555,0.82659,0.56833,0.80205,0.42927,0.83563,0.000764086,0.000764086,0.000764086
49,251.066,0.61022,0.53323,0.85629,0.91582,0.81905,0.83159,0.56479,0.74111,0.47582,0.83356,0.000749939,0.000749939,0.000749939
50,258.884,0.60035,0.52843,0.85577,0.96106,0.84379,0.8803,0.64028,0.54092,0.40309,0.83693,0.000735792,0.000735792,0.000735792
51,266.752,0.58732,0.50202,0.85123,0.9249,0.81455,0.86716,0.63994,0.58933,0.4356,0.83047,0.000721645,0.000721645,0.000721645
52,274.403,0.61189,0.52213,0.84932,0.95906,0.80554,0.86251,0.63982,0.52084,0.41243,0.83341,0.000707498,0.000707498,0.000707498
53,282.091,0.57982,0.51322,0.85599,0.98454,0.80121,0.8794,0.62849,0.56091,0.39403,0.82953,0.000693351,0.000693351,0.000693351
54,289.868,0.58334,0.50961,0.85061,0.9399,0.83352,0.88458,0.63334,0.61468,0.41562,0.82474,0.000679204,0.000679204,0.000679204
55,297.665,0.60147,0.51056,0.85505,0.95004,0.83419,0.88061,0.59883,0.71826,0.45984,0.83994,0.000665057,0.000665057,0.000665057
56,305.516,0.58962,0.51249,0.85603,0.92898,0.82467,0.87586,0.61357,0.59978,0.38348,0.83392,0.000650909,0.000650909,0.000650909
57,313.399,0.58529,0.50501,0.84373,0.98973,0.79288,0.87038,0.65401,0.53737,0.37725,0.81888,0.000636762,0.000636762,0.000636762
58,321.087,0.54796,0.47513,0.83084,0.91743,0.82948,0.86347,0.6392,0.56621,0.40498,0.82417,0.000622615,0.000622615,0.000622615
59,328.713,0.55328,0.47871,0.84708,0.95787,0.84236,0.87625,0.63818,0.56818,0.38409,0.82395,0.000608468,0.000608468,0.000608468
60,336.347,0.53687,0.46975,0.84415,0.96329,0.84129,0.8952,0.67298,0.48594,0.36842,0.82131,0.000594321,0.000594321,0.000594321
61,343.976,0.53971,0.46616,0.84764,0.99006,0.83762,0.88154,0.65119,0.51916,0.37329,0.8314,0.000580174,0.000580174,0.000580174
62,351.756,0.53574,0.46696,0.85772,0.95432,0.8241,0.86255,0.63817,0.51808,0.3626,0.82586,0.000566027,0.000566027,0.000566027
63,359.39,0.53334,0.46089,0.8499,0.95411,0.82363,0.86616,0.62923,0.55648,0.34681,0.83151,0.00055188,0.00055188,0.00055188
64,367.139,0.52778,0.46635,0.84263,0.98159,0.83438,0.88244,0.65213,0.51656,0.34527,0.83117,0.000537733,0.000537733,0.000537733
65,374.814,0.52779,0.47453,0.85205,0.96473,0.79439,0.84228,0.64492,0.51872,0.36628,0.82293,0.000523586,0.000523586,0.000523586
66,382.546,0.51215,0.45481,0.85162,0.96446,0.83515,0.89552,0.63932,0.5618,0.3694,0.8308,0.000509438,0.000509438,0.000509438
67,390.507,0.53011,0.45339,0.84415,0.94269,0.84121,0.88055,0.65462,0.52088,0.35344,0.8183,0.000495291,0.000495291,0.000495291
68,398.371,0.50524,0.45086,0.83814,0.94392,0.85056,0.87986,0.66095,0.50237,0.33387,0.83067,0.000481144,0.000481144,0.000481144
69,406.173,0.54225,0.45126,0.84942,0.94266,0.85898,0.89806,0.63424,0.54613,0.36464,0.82596,0.000466997,0.000466997,0.000466997
70,414.092,0.50031,0.4409,0.84572,0.91636,0.85455,0.885,0.63731,0.58132,0.36658,0.82641,0.00045285,0.00045285,0.00045285
71,421.67,0.51456,0.44231,0.851,0.87808,0.84121,0.85452,0.64178,0.53899,0.35234,0.82449,0.000438703,0.000438703,0.000438703
72,428.83,0.52664,0.4454,0.84205,0.92246,0.86033,0.89943,0.63765,0.53453,0.3398,0.82711,0.000424556,0.000424556,0.000424556
73,436.122,0.51893,0.44753,0.8337,0.93279,0.85412,0.90658,0.64576,0.51582,0.31886,0.82404,0.000410409,0.000410409,0.000410409
74,444.384,0.48258,0.43525,0.84292,0.92897,0.85019,0.89892,0.62974,0.62732,0.3549,0.82198,0.000396262,0.000396262,0.000396262
75,452.339,0.51493,0.43737,0.84128,0.94819,0.85698,0.90009,0.64622,0.5259,0.32895,0.82564,0.000382115,0.000382115,0.000382115
76,459.941,0.48947,0.43513,0.8317,0.93169,0.85408,0.88654,0.64455,0.51887,0.32401,0.82385,0.000367967,0.000367967,0.000367967
77,467.674,0.49172,0.43334,0.83796,0.90904,0.8416,0.87343,0.66036,0.49693,0.33925,0.82114,0.00035382,0.00035382,0.00035382
78,475.321,0.49269,0.42007,0.83558,0.92517,0.84833,0.88124,0.65789,0.48666,0.34281,0.81846,0.000339673,0.000339673,0.000339673
79,483.175,0.49301,0.42377,0.8276,0.92733,0.84376,0.88166,0.65107,0.4946,0.31825,0.81818,0.000325526,0.000325526,0.000325526
80,491.143,0.47258,0.41386,0.83087,0.94715,0.85537,0.8963,0.65885,0.48229,0.33014,0.81624,0.000311379,0.000311379,0.000311379
81,499.09,0.46244,0.41018,0.83201,0.93823,0.85613,0.90325,0.66796,0.48665,0.34399,0.815,0.000297232,0.000297232,0.000297232
82,506.848,0.47426,0.40925,0.82994,0.92925,0.85339,0.90462,0.65833,0.50175,0.323,0.81779,0.000283085,0.000283085,0.000283085
83,514.644,0.46972,0.4175,0.82884,0.94163,0.84848,0.90225,0.66038,0.507,0.32215,0.81654,0.000268938,0.000268938,0.000268938
84,522.436,0.46923,0.41568,0.83839,0.97416,0.81606,0.87995,0.6637,0.47274,0.32585,0.81581,0.000254791,0.000254791,0.000254791
85,530.215,0.4774,0.41251,0.83253,0.97584,0.81619,0.88503,0.66557,0.45626,0.31392,0.81601,0.000240644,0.000240644,0.000240644
86,538.076,0.45149,0.41026,0.83727,0.92122,0.83515,0.89048,0.6562,0.49026,0.32094,0.81499,0.000226497,0.000226497,0.000226497
87,545.922,0.47574,0.41068,0.82877,0.93574,0.83515,0.89062,0.64877,0.52644,0.31676,0.81485,0.000212349,0.000212349,0.000212349
88,553.574,0.45792,0.39501,0.8354,0.9559,0.84848,0.9036,0.66433,0.47939,0.29737,0.81314,0.000198202,0.000198202,0.000198202
89,561.269,0.44738,0.38948,0.83291,0.95413,0.84848,0.90433,0.66568,0.48748,0.28928,0.81331,0.000184055,0.000184055,0.000184055
90,569.289,0.44962,0.39221,0.84205,0.96576,0.85336,0.90547,0.66334,0.47805,0.2972,0.81401,0.000169908,0.000169908,0.000169908
91,618.028,0.51629,0.5702,0.83746,0.95748,0.85147,0.89784,0.65571,0.48885,0.33168,0.81445,0.000155761,0.000155761,0.000155761
92,626.107,0.55056,0.5408,0.81073,0.95212,0.84624,0.89549,0.65979,0.53247,0.36379,0.81752,0.000141614,0.000141614,0.000141614
93,634.009,0.50871,0.51906,0.8123,0.94852,0.83482,0.8955,0.66699,0.50227,0.35597,0.81573,0.000127467,0.000127467,0.000127467
94,641.617,0.54183,0.53117,0.82355,0.95848,0.82182,0.89541,0.66845,0.48961,0.33783,0.81712,0.00011332,0.00011332,0.00011332
95,649.302,0.49834,0.48533,0.80793,0.97878,0.81552,0.8999,0.65672,0.50302,0.31388,0.81741,9.91726e-05,9.91726e-05,9.91726e-05
96,657.419,0.49873,0.4816,0.82172,0.97244,0.81378,0.89625,0.66023,0.49928,0.31398,0.8161,8.50255e-05,8.50255e-05,8.50255e-05
97,665.35,0.49859,0.47953,0.82456,0.97278,0.81413,0.89648,0.66293,0.48152,0.31677,0.81491,7.08784e-05,7.08784e-05,7.08784e-05
98,671.834,0.46202,0.47187,0.81337,0.97573,0.81197,0.89559,0.66492,0.47446,0.31854,0.81407,5.67313e-05,5.67313e-05,5.67313e-05
99,677.924,0.49832,0.47927,0.81629,0.97524,0.81995,0.89492,0.66353,0.4661,0.30898,0.81314,4.25842e-05,4.25842e-05,4.25842e-05
100,684.338,0.49494,0.46612,0.82569,0.9727,0.82182,0.89397,0.6638,0.45873,0.31289,0.81253,2.84371e-05,2.84371e-05,2.84371e-05
