epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,77.0954,0.55035,0.5316,0.85291,0.87451,0.72183,0.77876,0.54017,0.58502,0.46519,0.70113,0.000919704,0.000919704,0.000919704
38,78.9408,0.53778,0.51927,0.84312,0.87047,0.70752,0.74762,0.53393,0.62497,0.44964,0.71154,0.000905557,0.000905557,0.000905557
39,80.7675,0.52417,0.52144,0.83423,0.84598,0.69893,0.73828,0.54757,0.58415,0.42871,0.69891,0.00089141,0.00089141,0.00089141
40,82.5959,0.51146,0.50789,0.84104,0.88346,0.74135,0.77012,0.55641,0.56146,0.44684,0.69348,0.000877263,0.000877263,0.000877263
41,84.4224,0.53196,0.51916,0.84934,0.90066,0.72178,0.76317,0.54891,0.57974,0.46362,0.69927,0.000863116,0.000863116,0.000863116
42,86.2311,0.53041,0.51213,0.8468,0.88682,0.73874,0.77319,0.55479,0.5819,0.43976,0.69548,0.000848969,0.000848969,0.000848969
43,88.0661,0.56482,0.52127,0.84639,0.88811,0.72878,0.77263,0.55963,0.57679,0.44286,0.7119,0.000834822,0.000834822,0.000834822
44,89.9109,0.51876,0.50143,0.85014,0.89589,0.73134,0.78052,0.55209,0.58687,0.45253,0.69816,0.000820675,0.000820675,0.000820675
45,91.7492,0.53198,0.50851,0.84837,0.88815,0.72088,0.75885,0.54705,0.60748,0.45614,0.70197,0.000806528,0.000806528,0.000806528
46,93.5877,0.52638,0.49036,0.85703,0.91168,0.73336,0.78927,0.55514,0.60422,0.45464,0.70351,0.00079238,0.00079238,0.00079238
47,95.478,0.52052,0.49466,0.84906,0.89121,0.71834,0.75001,0.55084,0.61091,0.45511,0.70895,0.000778233,0.000778233,0.000778233
48,97.3789,0.50943,0.48364,0.842,0.88037,0.70468,0.73729,0.54636,0.58903,0.45413,0.70455,0.000764086,0.000764086,0.000764086
49,99.2504,0.52478,0.48141,0.85999,0.89228,0.69786,0.7389,0.53586,0.62265,0.41927,0.69779,0.000749939,0.000749939,0.000749939
50,101.133,0.48327,0.47203,0.85449,0.90801,0.71787,0.7667,0.55392,0.56491,0.42824,0.69657,0.000735792,0.000735792,0.000735792
51,103.007,0.51757,0.48397,0.84328,0.88164,0.75209,0.78493,0.5614,0.56813,0.42967,0.70596,0.000721645,0.000721645,0.000721645
52,104.874,0.51644,0.47169,0.8438,0.79905,0.73535,0.75964,0.55891,0.59297,0.43222,0.70395,0.000707498,0.000707498,0.000707498
53,106.749,0.51982,0.482,0.85276,0.88847,0.71577,0.76871,0.56231,0.60957,0.44355,0.71054,0.000693351,0.000693351,0.000693351
54,108.614,0.5095,0.48056,0.84723,0.90817,0.73247,0.77633,0.56408,0.57494,0.41927,0.70428,0.000679204,0.000679204,0.000679204
55,110.48,0.50263,0.4678,0.83726,0.91566,0.72138,0.79081,0.56219,0.57911,0.40504,0.70228,0.000665057,0.000665057,0.000665057
56,112.352,0.50381,0.45765,0.84771,0.88153,0.75404,0.7911,0.54893,0.64801,0.39587,0.70649,0.000650909,0.000650909,0.000650909
57,114.208,0.51654,0.46316,0.84611,0.86936,0.74301,0.78269,0.54469,0.64041,0.39243,0.70742,0.000636762,0.000636762,0.000636762
58,116.139,0.50038,0.44411,0.8454,0.86639,0.74635,0.77793,0.55179,0.56352,0.37683,0.69656,0.000622615,0.000622615,0.000622615
59,118.038,0.50575,0.46046,0.84429,0.85287,0.74176,0.7754,0.56804,0.56472,0.38529,0.6937,0.000608468,0.000608468,0.000608468
60,119.989,0.49522,0.45928,0.84321,0.80925,0.72051,0.74444,0.56237,0.58144,0.40836,0.70188,0.000594321,0.000594321,0.000594321
61,121.939,0.5061,0.44456,0.84991,0.85715,0.74566,0.76681,0.56952,0.61043,0.42415,0.70651,0.000580174,0.000580174,0.000580174
62,123.863,0.48487,0.44215,0.83997,0.86324,0.75263,0.78657,0.57349,0.53979,0.39549,0.69928,0.000566027,0.000566027,0.000566027
63,125.783,0.47757,0.4389,0.83232,0.86238,0.76235,0.79269,0.57706,0.55183,0.39783,0.69599,0.00055188,0.00055188,0.00055188
64,127.704,0.4915,0.44552,0.83821,0.84846,0.74551,0.7732,0.57744,0.57113,0.39675,0.69606,0.000537733,0.000537733,0.000537733
65,129.781,0.46995,0.4323,0.84683,0.87614,0.77682,0.81314,0.57892,0.55027,0.37688,0.69523,0.000523586,0.000523586,0.000523586
66,131.847,0.44603,0.41176,0.8414,0.8966,0.7715,0.81428,0.57986,0.55016,0.36385,0.6918,0.000509438,0.000509438,0.000509438
67,133.893,0.46339,0.43981,0.84718,0.88251,0.76217,0.80352,0.58053,0.57396,0.3611,0.69593,0.000495291,0.000495291,0.000495291
68,135.912,0.44805,0.42363,0.83526,0.8331,0.7323,0.76007,0.57263,0.54355,0.36817,0.6913,0.000481144,0.000481144,0.000481144
69,137.912,0.44894,0.41289,0.83347,0.93985,0.69711,0.77305,0.57344,0.54353,0.35019,0.69129,0.000466997,0.000466997,0.000466997
70,139.827,0.44793,0.41143,0.83796,0.90072,0.71184,0.7663,0.57786,0.54193,0.35164,0.69155,0.00045285,0.00045285,0.00045285
71,141.833,0.46051,0.40436,0.84129,0.92347,0.71533,0.79631,0.58474,0.50432,0.33203,0.68919,0.000438703,0.000438703,0.000438703
72,143.901,0.44531,0.38823,0.83202,0.87652,0.7318,0.79177,0.58332,0.50563,0.33189,0.69343,0.000424556,0.000424556,0.000424556
73,146.079,0.44722,0.41058,0.83287,0.88773,0.74564,0.79324,0.5717,0.56159,0.35098,0.69805,0.000410409,0.000410409,0.000410409
74,148.172,0.42947,0.39348,0.8458,0.85823,0.74925,0.7823,0.57374,0.54582,0.35672,0.69313,0.000396262,0.000396262,0.000396262
75,150.375,0.42914,0.38637,0.84132,0.86591,0.75758,0.78241,0.57741,0.55583,0.38074,0.693,0.000382115,0.000382115,0.000382115
76,152.392,0.43694,0.38507,0.8413,0.90835,0.76432,0.79675,0.5798,0.52612,0.35832,0.68942,0.000367967,0.000367967,0.000367967
77,154.539,0.44354,0.39072,0.84202,0.92026,0.76284,0.79653,0.57681,0.51919,0.35559,0.68977,0.00035382,0.00035382,0.00035382
78,156.658,0.43587,0.38622,0.82875,0.89482,0.77384,0.7985,0.57999,0.54691,0.36913,0.6938,0.000339673,0.000339673,0.000339673
79,158.805,0.43816,0.39799,0.83725,0.88168,0.778,0.8042,0.58695,0.52504,0.35869,0.69305,0.000325526,0.000325526,0.000325526
80,160.978,0.43597,0.37839,0.83513,0.88828,0.778,0.7983,0.5868,0.51499,0.35405,0.69171,0.000311379,0.000311379,0.000311379
81,163.033,0.42721,0.38008,0.84033,0.8952,0.76877,0.80006,0.58825,0.55437,0.35704,0.69413,0.000297232,0.000297232,0.000297232
82,165.276,0.42992,0.37514,0.83937,0.9074,0.77246,0.80046,0.59274,0.53054,0.3386,0.69046,0.000283085,0.000283085,0.000283085
83,167.473,0.42409,0.37022,0.8383,0.90928,0.77355,0.80357,0.5891,0.51601,0.32863,0.6859,0.000268938,0.000268938,0.000268938
84,169.597,0.41737,0.36202,0.83134,0.86943,0.76133,0.79295,0.5824,0.53494,0.34684,0.6858,0.000254791,0.000254791,0.000254791
85,171.639,0.4154,0.36091,0.83274,0.90994,0.76282,0.81086,0.58739,0.51494,0.35391,0.6896,0.000240644,0.000240644,0.000240644
86,173.686,0.40511,0.36239,0.82589,0.89499,0.76464,0.80792,0.58782,0.51367,0.34446,0.68712,0.000226497,0.000226497,0.000226497
87,175.868,0.42311,0.37331,0.83578,0.89315,0.76392,0.80048,0.57921,0.52553,0.34245,0.68709,0.000212349,0.000212349,0.000212349
88,178.022,0.41433,0.35807,0.84294,0.89091,0.7694,0.80213,0.5841,0.54638,0.33704,0.68811,0.000198202,0.000198202,0.000198202
89,180.302,0.41979,0.37709,0.81679,0.89063,0.77183,0.80226,0.58895,0.52616,0.33492,0.68964,0.000184055,0.000184055,0.000184055
90,182.438,0.4014,0.36052,0.8326,0.89087,0.77553,0.80987,0.59025,0.51718,0.33183,0.68815,0.000169908,0.000169908,0.000169908
91,206.693,0.47993,0.57614,0.82666,0.89625,0.76814,0.80029,0.59065,0.53544,0.36811,0.69814,0.000155761,0.000155761,0.000155761
92,208.547,0.45662,0.53276,0.80995,0.88615,0.751,0.79696,0.59059,0.57061,0.38468,0.70505,0.000141614,0.000141614,0.000141614
93,210.393,0.50212,0.54102,0.80802,0.9062,0.73427,0.79349,0.58904,0.5813,0.38865,0.70399,0.000127467,0.000127467,0.000127467
94,212.244,0.47745,0.49704,0.81477,0.89702,0.73686,0.78893,0.58636,0.56234,0.3511,0.69633,0.00011332,0.00011332,0.00011332
95,214.109,0.46729,0.47945,0.80477,0.88319,0.74574,0.78939,0.58396,0.53142,0.32545,0.69156,9.91726e-05,9.91726e-05,9.91726e-05
96,216.005,0.45219,0.46565,0.81577,0.88837,0.74551,0.78791,0.58553,0.50218,0.32716,0.68774,8.50255e-05,8.50255e-05,8.50255e-05
97,217.924,0.45749,0.47177,0.8138,0.89001,0.74551,0.78873,0.58246,0.49617,0.33215,0.68529,7.08784e-05,7.08784e-05,7.08784e-05
98,219.831,0.41487,0.45814,0.81652,0.87245,0.74925,0.79119,0.58107,0.50398,0.33648,0.68553,5.67313e-05,5.67313e-05,5.67313e-05
99,221.818,0.44202,0.4551,0.78904,0.87316,0.75905,0.79034,0.5784,0.51101,0.34261,0.68608,4.25842e-05,4.25842e-05,4.25842e-05
100,223.838,0.43369,0.45255,0.82126,0.87349,0.76052,0.79081,0.57917,0.50634,0.34409,0.68631,2.84371e-05,2.84371e-05,2.84371e-05
