epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
35,49.4156,0.60523,0.66492,0.86628,0.8187,0.63871,0.70861,0.52462,0.72441,0.69602,0.72589,0.000947999,0.000947999,0.000947999
36,50.7046,0.58922,0.62644,0.85687,0.88964,0.68418,0.76744,0.53278,0.68222,0.62159,0.72436,0.000933851,0.000933851,0.000933851
37,51.9006,0.58033,0.63982,0.85654,0.87316,0.67245,0.73984,0.52417,0.70828,0.5929,0.72972,0.000919704,0.000919704,0.000919704
38,53.1172,0.58903,0.64822,0.86231,0.85758,0.66954,0.72223,0.51138,0.69882,0.61377,0.73641,0.000905557,0.000905557,0.000905557
39,54.3201,0.58461,0.63525,0.86451,0.8176,0.66158,0.69844,0.52624,0.66132,0.64016,0.73241,0.00089141,0.00089141,0.00089141
40,55.5531,0.5791,0.61088,0.85856,0.8317,0.67786,0.73943,0.53289,0.66037,0.60078,0.72224,0.000877263,0.000877263,0.000877263
41,56.7451,0.55383,0.6012,0.86103,0.83618,0.67967,0.74642,0.5202,0.67365,0.60727,0.72096,0.000863116,0.000863116,0.000863116
42,57.9607,0.57897,0.60902,0.85275,0.8043,0.69497,0.7645,0.54033,0.67478,0.55843,0.72602,0.000848969,0.000848969,0.000848969
43,59.1575,0.59073,0.59644,0.86818,0.75721,0.67826,0.71596,0.52605,0.70844,0.58179,0.73923,0.000834822,0.000834822,0.000834822
44,60.378,0.58582,0.60255,0.86556,0.8315,0.73922,0.77474,0.53168,0.72499,0.58434,0.73403,0.000820675,0.000820675,0.000820675
45,61.584,0.56419,0.59225,0.85547,0.86611,0.71976,0.77833,0.54484,0.72611,0.60652,0.73251,0.000806528,0.000806528,0.000806528
46,62.786,0.52966,0.56153,0.84814,0.84203,0.72844,0.77315,0.54843,0.68359,0.6272,0.72271,0.00079238,0.00079238,0.00079238
47,64.0095,0.53997,0.5776,0.8537,0.86162,0.73476,0.79286,0.52726,0.68492,0.63566,0.72222,0.000778233,0.000778233,0.000778233
48,65.2295,0.53974,0.57588,0.86811,0.85787,0.76109,0.81034,0.55723,0.63022,0.54639,0.70167,0.000764086,0.000764086,0.000764086
49,66.4295,0.52258,0.55962,0.84035,0.90828,0.68871,0.76731,0.54274,0.63195,0.53495,0.6989,0.000749939,0.000749939,0.000749939
50,67.6276,0.5437,0.57077,0.86059,0.81697,0.74498,0.77256,0.5399,0.65164,0.53773,0.70563,0.000735792,0.000735792,0.000735792
51,68.8196,0.53643,0.55298,0.85839,0.85409,0.7777,0.80804,0.52902,0.64184,0.53034,0.70106,0.000721645,0.000721645,0.000721645
52,70.0405,0.54823,0.56734,0.85108,0.82894,0.69972,0.73796,0.51973,0.65077,0.56969,0.70908,0.000707498,0.000707498,0.000707498
53,71.2368,0.53544,0.54902,0.86497,0.84289,0.69977,0.75056,0.53025,0.65745,0.56843,0.71594,0.000693351,0.000693351,0.000693351
54,72.4297,0.53871,0.56017,0.8565,0.88614,0.69592,0.76711,0.53061,0.65966,0.55767,0.71481,0.000679204,0.000679204,0.000679204
55,73.6304,0.54715,0.53242,0.85871,0.87507,0.72061,0.76739,0.54456,0.66192,0.5387,0.70921,0.000665057,0.000665057,0.000665057
56,74.855,0.51567,0.53769,0.85123,0.85434,0.69855,0.74518,0.55195,0.60607,0.5011,0.70463,0.000650909,0.000650909,0.000650909
57,76.0597,0.50724,0.53242,0.85755,0.85234,0.70347,0.75604,0.55311,0.60369,0.48696,0.70193,0.000636762,0.000636762,0.000636762
58,77.2677,0.50888,0.52214,0.85622,0.80703,0.70238,0.74118,0.55862,0.58674,0.4748,0.69568,0.000622615,0.000622615,0.000622615
59,78.4759,0.49385,0.50899,0.84276,0.85037,0.71551,0.771,0.55955,0.60198,0.48177,0.69664,0.000608468,0.000608468,0.000608468
60,79.6906,0.50121,0.51884,0.85298,0.86826,0.74092,0.78471,0.54961,0.65809,0.52471,0.71329,0.000594321,0.000594321,0.000594321
61,80.9033,0.48613,0.51776,0.86041,0.8351,0.72571,0.75458,0.55295,0.62589,0.53947,0.70842,0.000580174,0.000580174,0.000580174
62,82.1033,0.49081,0.49886,0.86568,0.86678,0.76879,0.79733,0.53568,0.7083,0.55387,0.70941,0.000566027,0.000566027,0.000566027
63,83.303,0.52252,0.50842,0.85152,0.88191,0.7858,0.81956,0.52645,0.73508,0.54136,0.7117,0.00055188,0.00055188,0.00055188
64,84.5176,0.50858,0.50295,0.84893,0.84624,0.78244,0.8047,0.55511,0.65837,0.51354,0.71225,0.000537733,0.000537733,0.000537733
65,85.7243,0.49247,0.50161,0.85103,0.83802,0.78656,0.79348,0.55843,0.67591,0.52188,0.7163,0.000523586,0.000523586,0.000523586
66,86.9268,0.52019,0.51753,0.84408,0.87358,0.74531,0.79719,0.57541,0.57629,0.48052,0.69966,0.000509438,0.000509438,0.000509438
67,88.1308,0.48246,0.48846,0.83978,0.8862,0.76746,0.81717,0.5749,0.59835,0.47317,0.70473,0.000495291,0.000495291,0.000495291
68,89.3679,0.50615,0.48677,0.83821,0.83991,0.75144,0.79075,0.55983,0.57835,0.48577,0.70332,0.000481144,0.000481144,0.000481144
69,90.5789,0.4828,0.49256,0.83293,0.83283,0.74316,0.79403,0.56017,0.5705,0.46837,0.69545,0.000466997,0.000466997,0.000466997
70,91.7979,0.483,0.47601,0.83336,0.83889,0.73081,0.77066,0.55496,0.60772,0.48772,0.6994,0.00045285,0.00045285,0.00045285
71,93.0376,0.46563,0.50271,0.84014,0.8668,0.74163,0.77477,0.55161,0.6231,0.50069,0.70217,0.000438703,0.000438703,0.000438703
72,94.2765,0.4814,0.48257,0.83929,0.94161,0.73555,0.80358,0.56838,0.56949,0.46614,0.69852,0.000424556,0.000424556,0.000424556
73,95.4901,0.46113,0.4717,0.84386,0.93184,0.73826,0.80826,0.56814,0.58439,0.48123,0.70067,0.000410409,0.000410409,0.000410409
74,96.6678,0.45689,0.4659,0.85186,0.9363,0.7453,0.80951,0.5686,0.63452,0.50486,0.70605,0.000396262,0.000396262,0.000396262
75,97.8751,0.46898,0.46404,0.84719,0.94806,0.74714,0.82119,0.5724,0.60918,0.49232,0.70265,0.000382115,0.000382115,0.000382115
76,99.1058,0.44037,0.46393,0.83751,0.87874,0.80243,0.82349,0.57513,0.57091,0.45699,0.69757,0.000367967,0.000367967,0.000367967
77,100.38,0.46908,0.46124,0.83154,0.88037,0.8035,0.81964,0.57553,0.57214,0.465,0.70088,0.00035382,0.00035382,0.00035382
78,101.729,0.45245,0.46102,0.86206,0.89828,0.80512,0.83936,0.57876,0.57883,0.47127,0.70033,0.000339673,0.000339673,0.000339673
79,102.968,0.4261,0.44737,0.82839,0.87106,0.76887,0.81301,0.57511,0.57395,0.46537,0.69698,0.000325526,0.000325526,0.000325526
80,104.198,0.45363,0.45713,0.84591,0.8808,0.77796,0.82529,0.57403,0.54707,0.43261,0.68896,0.000311379,0.000311379,0.000311379
81,105.437,0.41786,0.43404,0.83484,0.88842,0.77768,0.8246,0.56843,0.54956,0.43829,0.68929,0.000297232,0.000297232,0.000297232
82,106.643,0.46274,0.46905,0.85977,0.87862,0.77787,0.82844,0.57196,0.55733,0.44615,0.6929,0.000283085,0.000283085,0.000283085
83,107.834,0.40456,0.42126,0.83583,0.86249,0.79357,0.82763,0.57496,0.58031,0.45792,0.69876,0.000268938,0.000268938,0.000268938
84,109.054,0.44255,0.44362,0.82872,0.88033,0.79203,0.83822,0.57792,0.58618,0.45825,0.70448,0.000254791,0.000254791,0.000254791
85,110.322,0.4287,0.43412,0.83352,0.88317,0.78726,0.84,0.58058,0.58016,0.45054,0.70396,0.000240644,0.000240644,0.000240644
86,111.605,0.41682,0.4222,0.8498,0.87629,0.78055,0.83769,0.58433,0.56695,0.4456,0.7011,0.000226497,0.000226497,0.000226497
87,112.84,0.42063,0.42998,0.84485,0.87613,0.78295,0.8376,0.58013,0.56158,0.44577,0.69602,0.000212349,0.000212349,0.000212349
88,114.097,0.41858,0.4278,0.84282,0.877,0.79192,0.84806,0.58981,0.5597,0.43779,0.691,0.000198202,0.000198202,0.000198202
89,115.395,0.43048,0.42706,0.85558,0.94026,0.77168,0.84957,0.59041,0.53803,0.4308,0.68946,0.000184055,0.000184055,0.000184055
90,116.613,0.42318,0.42458,0.83166,0.94159,0.77112,0.8479,0.58845,0.53555,0.42772,0.69034,0.000169908,0.000169908,0.000169908
91,140.032,0.51174,0.72784,0.81522,0.94968,0.77919,0.8526,0.58669,0.5418,0.42165,0.69132,0.000155761,0.000155761,0.000155761
92,141.404,0.48828,0.68161,0.81086,0.896,0.78034,0.84251,0.57918,0.56078,0.4465,0.69207,0.000141614,0.000141614,0.000141614
93,142.618,0.48181,0.64593,0.83358,0.88843,0.77249,0.81738,0.57464,0.57796,0.47213,0.69522,0.000127467,0.000127467,0.000127467
94,143.828,0.45826,0.64796,0.80918,0.88039,0.76359,0.80309,0.57141,0.59499,0.4869,0.6981,0.00011332,0.00011332,0.00011332
95,145.04,0.47844,0.64823,0.80795,0.88565,0.76869,0.80378,0.57097,0.60572,0.49329,0.70135,9.91726e-05,9.91726e-05,9.91726e-05
96,146.253,0.43941,0.62217,0.83104,0.87462,0.75945,0.80708,0.57106,0.59022,0.48449,0.70548,8.50255e-05,8.50255e-05,8.50255e-05
97,147.448,0.49232,0.63371,0.81784,0.8341,0.73465,0.75495,0.57015,0.58217,0.47921,0.70433,7.08784e-05,7.08784e-05,7.08784e-05
98,148.653,0.47368,0.60672,0.80456,0.83425,0.73463,0.75483,0.57247,0.57271,0.47538,0.7008,5.67313e-05,5.67313e-05,5.67313e-05
99,149.846,0.45601,0.60548,0.8314,0.83536,0.74197,0.75594,0.5737,0.56596,0.46658,0.69806,4.25842e-05,4.25842e-05,4.25842e-05
100,151.063,0.45571,0.59983,0.79258,0.83366,0.72749,0.75489,0.57641,0.55423,0.45928,0.69241,2.84371e-05,2.84371e-05,2.84371e-05
