epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,29.4857,0.85626,0.92984,0.89989,0.98975,0.35394,0.61849,0.4447,1.03454,1.6392,0.90377,0.00105776,0.00105776,0.00105776
19,30.8495,0.8034,0.90421,0.88987,0.98957,0.41107,0.63102,0.44307,1.0624,1.56359,0.90132,0.00110389,0.00110389,0.00110389
20,32.2212,0.83961,0.89531,0.90971,0.98944,0.46436,0.67567,0.50813,0.83939,1.46127,0.87598,0.0011486,0.0011486,0.0011486
21,33.5745,0.79343,0.86296,0.89373,0.9262,0.48565,0.70219,0.50843,0.82511,1.30052,0.90089,0.00114606,0.00114606,0.00114606
22,34.9357,0.76683,0.82814,0.88492,0.98855,0.58763,0.71432,0.50968,0.8844,1.14027,0.8885,0.00113191,0.00113191,0.00113191
23,36.2815,0.80177,0.85589,0.89749,0.98864,0.59123,0.7449,0.4974,0.82314,1.10299,0.86576,0.00111776,0.00111776,0.00111776
24,37.6531,0.79001,0.84497,0.89062,0.9771,0.62346,0.7047,0.54999,0.74938,0.90539,0.86339,0.00110362,0.00110362,0.00110362
25,39.0302,0.79249,0.82606,0.89782,0.97755,0.65168,0.73881,0.54388,0.81932,0.89158,0.86802,0.00108947,0.00108947,0.00108947
26,40.3811,0.81124,0.79757,0.88809,0.97262,0.66652,0.72694,0.53305,0.80991,0.87128,0.86845,0.00107532,0.00107532,0.00107532
27,41.7225,0.74072,0.78715,0.87809,0.81171,0.66694,0.71213,0.52729,0.77688,0.81925,0.86294,0.00106118,0.00106118,0.00106118
28,43.0602,0.7759,0.7755,0.87377,0.73423,0.66571,0.6774,0.49947,0.85697,0.79907,0.86282,0.00104703,0.00104703,0.00104703
29,44.3959,0.75098,0.76558,0.86142,0.8228,0.69976,0.71259,0.48261,0.95945,0.80443,0.86573,0.00103288,0.00103288,0.00103288
30,45.7575,0.75649,0.764,0.86573,0.81602,0.71532,0.75353,0.48956,0.92661,0.8111,0.86192,0.00101873,0.00101873,0.00101873
31,47.0972,0.7512,0.76787,0.86762,0.86744,0.74047,0.77782,0.55638,0.73098,0.76767,0.85293,0.00100459,0.00100459,0.00100459
32,48.4566,0.79117,0.76738,0.86749,0.86811,0.74994,0.76249,0.52514,0.84759,0.72696,0.8537,0.00099044,0.00099044,0.00099044
33,49.7872,0.73882,0.72125,0.87037,0.90991,0.76202,0.79167,0.50824,0.88849,0.70291,0.85593,0.000976293,0.000976293,0.000976293
34,51.1313,0.71043,0.73665,0.86373,0.89765,0.74424,0.77362,0.50652,0.94416,0.69757,0.86214,0.000962146,0.000962146,0.000962146
35,52.5144,0.71312,0.70297,0.87128,0.90304,0.74925,0.77266,0.51196,0.94732,0.70493,0.86758,0.000947999,0.000947999,0.000947999
36,53.8555,0.74072,0.71566,0.88972,0.83633,0.72893,0.69867,0.52567,0.79057,0.61346,0.86499,0.000933851,0.000933851,0.000933851
37,55.202,0.72748,0.71023,0.87016,0.84454,0.72893,0.69892,0.52508,0.80663,0.58959,0.86594,0.000919704,0.000919704,0.000919704
38,56.5459,0.69583,0.69359,0.87634,0.91373,0.76472,0.77152,0.5587,0.71457,0.55969,0.85979,0.000905557,0.000905557,0.000905557
39,57.9064,0.70344,0.69402,0.87443,0.94053,0.77241,0.79339,0.54965,0.72718,0.58933,0.85686,0.00089141,0.00089141,0.00089141
40,59.2697,0.71915,0.71323,0.86124,0.84957,0.75166,0.77045,0.53321,0.77395,0.5864,0.86902,0.000877263,0.000877263,0.000877263
41,60.6067,0.67983,0.68882,0.8607,0.92133,0.77486,0.79013,0.54611,0.70641,0.62012,0.86071,0.000863116,0.000863116,0.000863116
42,61.9301,0.6947,0.69255,0.85645,0.93893,0.76385,0.77436,0.56354,0.686,0.5589,0.85252,0.000848969,0.000848969,0.000848969
43,63.2728,0.67638,0.6737,0.85384,0.94802,0.76906,0.7801,0.53939,0.75273,0.55379,0.8576,0.000834822,0.000834822,0.000834822
44,64.6228,0.65528,0.65225,0.86264,0.9202,0.75792,0.75281,0.57178,0.66908,0.5063,0.85815,0.000820675,0.000820675,0.000820675
45,65.9782,0.65039,0.64606,0.85931,0.92125,0.75789,0.75035,0.57366,0.65921,0.48333,0.86199,0.000806528,0.000806528,0.000806528
46,67.3362,0.69648,0.68746,0.86813,0.91871,0.75723,0.75045,0.56189,0.69054,0.50745,0.86347,0.00079238,0.00079238,0.00079238
47,68.659,0.6416,0.63728,0.85487,0.92344,0.77176,0.77633,0.57776,0.65944,0.52418,0.85973,0.000778233,0.000778233,0.000778233
48,70.019,0.62403,0.62053,0.86439,0.87731,0.77019,0.78938,0.57626,0.64513,0.54271,0.85985,0.000764086,0.000764086,0.000764086
49,71.3447,0.61605,0.62563,0.86258,0.84441,0.75658,0.76921,0.5682,0.66874,0.54934,0.85684,0.000749939,0.000749939,0.000749939
50,72.6639,0.62664,0.63684,0.86731,0.86186,0.77076,0.77161,0.5453,0.77128,0.56191,0.85835,0.000735792,0.000735792,0.000735792
51,74.0113,0.6323,0.63608,0.85767,0.87444,0.77536,0.77084,0.54269,0.71638,0.57067,0.85596,0.000721645,0.000721645,0.000721645
52,75.3811,0.63995,0.65035,0.85294,0.88558,0.77539,0.76931,0.57632,0.59096,0.50311,0.85458,0.000707498,0.000707498,0.000707498
53,76.7297,0.63066,0.61278,0.86315,0.88479,0.77307,0.769,0.55587,0.62307,0.5141,0.85392,0.000693351,0.000693351,0.000693351
54,78.0538,0.61737,0.62266,0.8488,0.89601,0.76803,0.76908,0.54958,0.71175,0.53857,0.85221,0.000679204,0.000679204,0.000679204
55,79.3927,0.59859,0.59256,0.85762,0.9213,0.78045,0.7882,0.54459,0.76527,0.50412,0.85877,0.000665057,0.000665057,0.000665057
56,80.7461,0.59995,0.60629,0.86006,0.9086,0.7874,0.7879,0.57925,0.67566,0.49732,0.85263,0.000650909,0.000650909,0.000650909
57,82.115,0.60482,0.58246,0.85807,0.90727,0.79222,0.78754,0.57718,0.72216,0.50765,0.85405,0.000636762,0.000636762,0.000636762
58,83.4331,0.57005,0.57841,0.84713,0.90877,0.79377,0.79121,0.56985,0.73021,0.49483,0.8525,0.000622615,0.000622615,0.000622615
59,84.7794,0.59518,0.58705,0.85978,0.89665,0.7942,0.79156,0.58831,0.64273,0.47252,0.8531,0.000608468,0.000608468,0.000608468
60,86.1373,0.6,0.56885,0.85434,0.88324,0.77984,0.77151,0.59418,0.60949,0.46925,0.84783,0.000594321,0.000594321,0.000594321
61,87.4939,0.62454,0.58823,0.86314,0.88515,0.7843,0.78024,0.59024,0.63604,0.5164,0.84465,0.000580174,0.000580174,0.000580174
62,88.8212,0.57707,0.56384,0.85886,0.88765,0.78034,0.78024,0.58909,0.61974,0.4751,0.84804,0.000566027,0.000566027,0.000566027
63,90.1887,0.56736,0.54869,0.85534,0.8868,0.77241,0.76807,0.57993,0.61903,0.44113,0.8503,0.00055188,0.00055188,0.00055188
64,91.5659,0.54408,0.55395,0.85461,0.92517,0.8068,0.80052,0.61632,0.60438,0.47421,0.84658,0.000537733,0.000537733,0.000537733
65,92.9352,0.56923,0.58051,0.84444,0.92298,0.8014,0.80025,0.61197,0.66381,0.4936,0.84973,0.000523586,0.000523586,0.000523586
66,94.2747,0.56765,0.5504,0.85668,0.96359,0.82661,0.84331,0.59971,0.64448,0.44699,0.85022,0.000509438,0.000509438,0.000509438
67,95.5999,0.57442,0.55773,0.85561,0.95842,0.82428,0.8372,0.58899,0.64931,0.44775,0.84879,0.000495291,0.000495291,0.000495291
68,96.9808,0.56378,0.53272,0.84432,0.96008,0.83781,0.84771,0.61644,0.6302,0.46421,0.84458,0.000481144,0.000481144,0.000481144
69,98.3394,0.56052,0.54949,0.8611,0.95996,0.83714,0.84937,0.62214,0.6176,0.45991,0.84498,0.000466997,0.000466997,0.000466997
70,99.6748,0.59275,0.55458,0.86366,0.97338,0.83361,0.84211,0.60885,0.58689,0.4333,0.84572,0.00045285,0.00045285,0.00045285
71,100.993,0.57408,0.54615,0.85532,0.96894,0.83371,0.85367,0.60282,0.60338,0.43865,0.8444,0.000438703,0.000438703,0.000438703
72,102.382,0.56494,0.55063,0.8597,0.90522,0.81021,0.81201,0.61147,0.57334,0.4431,0.84554,0.000424556,0.000424556,0.000424556
73,103.72,0.53423,0.54233,0.83832,0.94944,0.81627,0.81639,0.62038,0.55548,0.43351,0.84432,0.000410409,0.000410409,0.000410409
74,105.05,0.55264,0.53271,0.84834,0.96319,0.82068,0.84607,0.62628,0.5612,0.42407,0.84375,0.000396262,0.000396262,0.000396262
75,106.395,0.5549,0.53327,0.83701,0.96366,0.81944,0.8542,0.60324,0.59543,0.42974,0.8438,0.000382115,0.000382115,0.000382115
76,107.765,0.53374,0.52061,0.83462,0.94159,0.80902,0.82222,0.61414,0.56627,0.44717,0.83995,0.000367967,0.000367967,0.000367967
77,109.092,0.51657,0.51663,0.84017,0.9274,0.80741,0.80737,0.6155,0.54655,0.41702,0.84116,0.00035382,0.00035382,0.00035382
78,110.442,0.53198,0.52305,0.85153,0.95627,0.81884,0.82528,0.62285,0.54964,0.40964,0.84086,0.000339673,0.000339673,0.000339673
79,111.785,0.51674,0.50777,0.84947,0.95241,0.81764,0.83755,0.62146,0.54841,0.40592,0.84083,0.000325526,0.000325526,0.000325526
80,113.166,0.47107,0.48831,0.8328,0.93002,0.80471,0.82754,0.61896,0.58316,0.41505,0.84409,0.000311379,0.000311379,0.000311379
81,114.513,0.5101,0.50082,0.83783,0.9528,0.78491,0.81351,0.60406,0.59492,0.41875,0.84514,0.000297232,0.000297232,0.000297232
82,115.833,0.52104,0.50479,0.83882,0.95129,0.78488,0.81682,0.611,0.55575,0.40823,0.84249,0.000283085,0.000283085,0.000283085
83,117.181,0.48924,0.48323,0.83775,0.9204,0.804,0.82089,0.62609,0.52822,0.4076,0.84162,0.000268938,0.000268938,0.000268938
84,118.548,0.49496,0.50155,0.83056,0.95443,0.81259,0.85639,0.6271,0.52384,0.39635,0.8377,0.000254791,0.000254791,0.000254791
85,119.881,0.51625,0.51132,0.84347,0.93645,0.79815,0.82901,0.62595,0.51927,0.3901,0.83804,0.000240644,0.000240644,0.000240644
86,121.215,0.49432,0.49236,0.84559,0.93015,0.80516,0.82929,0.62679,0.50858,0.37426,0.83796,0.000226497,0.000226497,0.000226497
87,122.531,0.49176,0.50387,0.85295,0.90476,0.79186,0.80549,0.62373,0.49891,0.37133,0.83828,0.000212349,0.000212349,0.000212349
88,123.916,0.49573,0.49077,0.84638,0.89292,0.793,0.80554,0.61809,0.53914,0.39212,0.84309,0.000198202,0.000198202,0.000198202
89,125.258,0.49084,0.49479,0.84318,0.89414,0.79634,0.80385,0.61882,0.54324,0.39116,0.84374,0.000184055,0.000184055,0.000184055
90,126.61,0.50657,0.4886,0.84224,0.93444,0.81221,0.82823,0.62279,0.53528,0.38506,0.84342,0.000169908,0.000169908,0.000169908
91,148.426,0.60261,0.75422,0.83899,0.96925,0.82764,0.84388,0.61909,0.51816,0.37298,0.84188,0.000155761,0.000155761,0.000155761
92,149.862,0.57221,0.69487,0.82797,0.98972,0.82627,0.84783,0.62153,0.52959,0.4092,0.8437,0.000141614,0.000141614,0.000141614
93,151.208,0.54666,0.65227,0.81617,0.98957,0.82559,0.84701,0.63166,0.52945,0.42241,0.84189,0.000127467,0.000127467,0.000127467
94,152.535,0.5314,0.66393,0.82917,0.984,0.81985,0.84665,0.62508,0.54433,0.42318,0.84072,0.00011332,0.00011332,0.00011332
95,153.849,0.58797,0.70788,0.81428,0.95474,0.80923,0.82535,0.61559,0.55431,0.4187,0.84121,9.91726e-05,9.91726e-05,9.91726e-05
96,155.211,0.53826,0.64784,0.83979,0.97705,0.82193,0.84427,0.62331,0.55083,0.39912,0.8431,8.50255e-05,8.50255e-05,8.50255e-05
97,156.551,0.55558,0.6348,0.81154,0.94826,0.80737,0.81723,0.62017,0.54081,0.38756,0.84359,7.08784e-05,7.08784e-05,7.08784e-05
98,157.874,0.52219,0.61785,0.8178,0.94817,0.80691,0.81723,0.62368,0.5379,0.38171,0.84427,5.67313e-05,5.67313e-05,5.67313e-05
99,159.163,0.52249,0.61824,0.80628,0.97593,0.82091,0.84376,0.62821,0.5341,0.37689,0.84394,4.25842e-05,4.25842e-05,4.25842e-05
100,160.505,0.50717,0.59207,0.82157,0.94309,0.80697,0.82027,0.62317,0.53173,0.37574,0.84361,2.84371e-05,2.84371e-05,2.84371e-05
