epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,47.8187,0.73776,1.22765,0.85803,0.91346,0.8,0.79577,0.5607,1.09505,1.60648,0.89775,0.0011882,0.0011882,0.0011882
43,48.9356,0.7449,1.44029,0.95331,0.90717,0.8,0.80575,0.58667,1.04978,1.55718,0.90041,0.0011684,0.0011684,0.0011684
44,50.0286,0.76601,1.2464,0.8575,0.85043,0.8,0.79016,0.57568,1.0323,1.49241,0.89512,0.0011486,0.0011486,0.0011486
45,51.0605,1.02255,1.66956,0.96745,0.85311,0.8,0.76233,0.56509,1.01973,1.41259,0.88654,0.0011288,0.0011288,0.0011288
46,52.1328,0.80123,1.31528,0.86278,0.83975,0.8,0.82359,0.57515,1.06705,1.37123,0.89147,0.001109,0.001109,0.001109
47,53.1418,0.72205,1.29329,0.89557,0.85161,0.8,0.84143,0.52052,1.11517,1.31765,0.8948,0.0010892,0.0010892,0.0010892
48,54.1388,0.65542,1.08526,0.86796,0.91557,0.73333,0.83045,0.49714,1.15369,1.39862,0.89621,0.0010694,0.0010694,0.0010694
49,55.1501,0.91143,1.27034,0.98155,0.71966,0.73333,0.76051,0.48788,1.07168,1.36591,0.88923,0.0010496,0.0010496,0.0010496
50,56.1501,0.91073,1.42868,0.88041,0.70884,0.73333,0.73017,0.50276,1.03915,1.44029,0.88737,0.0010298,0.0010298,0.0010298
51,57.1861,0.76097,1.13633,0.8488,0.72246,0.73333,0.73987,0.50511,1.02572,1.34113,0.88623,0.00101,0.00101,0.00101
52,58.2372,0.81701,1.10071,0.82087,0.86124,0.73333,0.83375,0.54608,0.97703,1.27554,0.87593,0.0009902,0.0009902,0.0009902
53,59.2492,0.96779,2.05278,0.82972,0.97736,0.73333,0.8619,0.58229,0.96638,1.14384,0.87362,0.0009704,0.0009704,0.0009704
54,60.2685,0.70597,1.20235,0.88619,0.91759,0.8,0.85194,0.57673,0.97801,1.16266,0.87139,0.0009506,0.0009506,0.0009506
55,61.2905,1.00734,1.43171,0.87977,0.91528,0.72115,0.81733,0.58738,0.95499,1.20998,0.86385,0.0009308,0.0009308,0.0009308
56,62.3181,0.78701,1.20644,0.821,0.85384,0.77996,0.82596,0.58348,0.963,1.23534,0.86408,0.000911,0.000911,0.000911
57,63.3411,0.82165,1.22076,0.85964,0.84249,0.8,0.86896,0.63267,0.98192,1.15373,0.86071,0.0008912,0.0008912,0.0008912
58,64.3681,1.04636,1.99269,0.85014,0.92235,0.79242,0.8991,0.61937,0.97349,1.06264,0.8539,0.0008714,0.0008714,0.0008714
59,65.3801,0.61604,1.04732,0.86447,0.63554,0.73333,0.69182,0.48595,0.94864,2.2072,0.84621,0.0008516,0.0008516,0.0008516
60,66.3871,0.68349,0.98423,0.91086,0.59171,0.4,0.52827,0.38616,0.89913,3.27134,0.84224,0.0008318,0.0008318,0.0008318
