epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,48.7539,0.77401,0.81546,0.90121,0.98828,0.36636,0.6185,0.48752,0.82684,1.56766,0.87916,0.00103288,0.00103288,0.00103288
30,50.3577,0.80356,0.85845,0.88583,0.98833,0.40911,0.6604,0.46077,1.05785,1.38591,0.88955,0.00101873,0.00101873,0.00101873
31,51.9233,0.84633,0.85749,0.88809,0.94908,0.58333,0.7056,0.45051,1.08169,1.14212,0.90398,0.00100459,0.00100459,0.00100459
32,53.4395,0.82037,0.82055,0.89013,0.92243,0.65599,0.72461,0.48075,0.91462,0.92691,0.90035,0.00099044,0.00099044,0.00099044
33,54.9213,0.80776,0.81267,0.89003,0.7933,0.66492,0.70622,0.50836,0.85631,0.88959,0.88308,0.000976293,0.000976293,0.000976293
34,56.461,0.74895,0.78214,0.87786,0.8721,0.68007,0.75308,0.50383,0.89995,0.83595,0.87929,0.000962146,0.000962146,0.000962146
35,58.0029,0.74566,0.76591,0.87422,0.89632,0.70285,0.75736,0.54306,0.77131,0.74033,0.87926,0.000947999,0.000947999,0.000947999
36,59.4742,0.7894,0.78708,0.88448,0.87985,0.71678,0.75608,0.55073,0.73505,0.7316,0.8854,0.000933851,0.000933851,0.000933851
37,61.0255,0.7565,0.76367,0.89589,0.83469,0.69522,0.72622,0.55624,0.72221,0.71938,0.87477,0.000919704,0.000919704,0.000919704
38,62.5797,0.70734,0.74353,0.89102,0.84865,0.71749,0.74778,0.55166,0.71867,0.67385,0.86547,0.000905557,0.000905557,0.000905557
39,64.1493,0.71268,0.73806,0.88143,0.88818,0.73193,0.75394,0.52604,0.78367,0.68407,0.86783,0.00089141,0.00089141,0.00089141
40,65.7109,0.72589,0.73858,0.87187,0.89129,0.73193,0.76232,0.53363,0.78269,0.66988,0.86675,0.000877263,0.000877263,0.000877263
41,67.3177,0.69649,0.72536,0.88085,0.93167,0.74709,0.7786,0.55867,0.78776,0.64092,0.86217,0.000863116,0.000863116,0.000863116
42,68.8668,0.69839,0.71722,0.84738,0.80651,0.7241,0.73269,0.51923,0.80364,0.67482,0.87311,0.000848969,0.000848969,0.000848969
43,70.3807,0.67973,0.71665,0.86395,0.86957,0.69522,0.72226,0.48282,0.91916,0.73257,0.87112,0.000834822,0.000834822,0.000834822
44,71.912,0.7206,0.69429,0.86625,0.78242,0.71427,0.72812,0.51029,0.90853,0.78278,0.87032,0.000820675,0.000820675,0.000820675
45,73.4637,0.71802,0.69845,0.86964,0.88095,0.77024,0.8022,0.55536,0.80134,0.68998,0.8707,0.000806528,0.000806528,0.000806528
46,74.9638,0.67249,0.69319,0.86663,0.88766,0.76598,0.78937,0.55352,0.76025,0.60292,0.8664,0.00079238,0.00079238,0.00079238
47,76.5637,0.67979,0.65915,0.87042,0.91016,0.7535,0.79014,0.56737,0.66585,0.55784,0.86284,0.000778233,0.000778233,0.000778233
48,78.2069,0.66005,0.70166,0.88962,0.86631,0.76718,0.80311,0.57169,0.69126,0.59984,0.85966,0.000764086,0.000764086,0.000764086
49,79.7954,0.69282,0.7019,0.88534,0.83246,0.75274,0.78419,0.56766,0.68136,0.56215,0.86161,0.000749939,0.000749939,0.000749939
50,81.3786,0.72394,0.71895,0.87407,0.84036,0.75796,0.77101,0.5751,0.5924,0.53426,0.86205,0.000735792,0.000735792,0.000735792
51,82.8661,0.6642,0.68443,0.88599,0.84852,0.77248,0.7717,0.56732,0.68165,0.53352,0.86381,0.000721645,0.000721645,0.000721645
52,84.4825,0.66992,0.68962,0.88899,0.88652,0.73389,0.75772,0.58052,0.67009,0.56425,0.86053,0.000707498,0.000707498,0.000707498
53,86.065,0.61922,0.66025,0.86338,0.83903,0.79425,0.79811,0.58764,0.65662,0.57226,0.85955,0.000693351,0.000693351,0.000693351
54,87.701,0.65866,0.67238,0.86894,0.83407,0.78933,0.78477,0.57613,0.63153,0.53327,0.87086,0.000679204,0.000679204,0.000679204
55,89.3292,0.65198,0.65947,0.86318,0.84116,0.77547,0.78045,0.5696,0.66681,0.53841,0.87982,0.000665057,0.000665057,0.000665057
56,90.8999,0.61675,0.62756,0.84888,0.87103,0.79339,0.8011,0.57029,0.68751,0.53502,0.87462,0.000650909,0.000650909,0.000650909
57,92.5936,0.63041,0.65224,0.85284,0.86016,0.78156,0.8012,0.57249,0.67335,0.52286,0.86352,0.000636762,0.000636762,0.000636762
58,94.3827,0.61546,0.63593,0.84162,0.90125,0.78749,0.81999,0.54197,0.83977,0.55627,0.86552,0.000622615,0.000622615,0.000622615
59,96.0875,0.593,0.63169,0.85117,0.85108,0.77259,0.77961,0.51809,0.95046,0.57632,0.86781,0.000608468,0.000608468,0.000608468
60,97.7462,0.63096,0.62894,0.85773,0.87268,0.74689,0.75089,0.53231,0.81364,0.53872,0.86214,0.000594321,0.000594321,0.000594321
61,99.443,0.5998,0.61327,0.86081,0.92288,0.77386,0.80529,0.58254,0.64212,0.51315,0.85326,0.000580174,0.000580174,0.000580174
62,101.068,0.56773,0.58595,0.85467,0.91335,0.77739,0.81393,0.59614,0.59809,0.51319,0.84976,0.000566027,0.000566027,0.000566027
63,102.78,0.56518,0.59251,0.85482,0.92081,0.77998,0.84988,0.58658,0.62361,0.49778,0.84894,0.00055188,0.00055188,0.00055188
64,104.504,0.54246,0.60765,0.86182,0.9518,0.78621,0.87019,0.59464,0.62754,0.48141,0.84965,0.000537733,0.000537733,0.000537733
65,106.23,0.59953,0.61299,0.84934,0.96239,0.78857,0.86803,0.60037,0.60559,0.46624,0.85121,0.000523586,0.000523586,0.000523586
66,107.802,0.58136,0.59681,0.84819,0.96527,0.7879,0.85436,0.60563,0.58817,0.47005,0.85378,0.000509438,0.000509438,0.000509438
67,109.569,0.60511,0.61944,0.86491,0.96401,0.79009,0.85452,0.59743,0.57489,0.46934,0.85406,0.000495291,0.000495291,0.000495291
68,111.243,0.59287,0.60353,0.85271,0.96407,0.7961,0.85897,0.58241,0.61341,0.4656,0.85736,0.000481144,0.000481144,0.000481144
69,112.852,0.57555,0.58872,0.85846,0.95335,0.79784,0.86002,0.58246,0.62912,0.46687,0.8555,0.000466997,0.000466997,0.000466997
70,114.571,0.56833,0.60079,0.86112,0.95662,0.79854,0.85942,0.60905,0.54876,0.44659,0.85303,0.00045285,0.00045285,0.00045285
71,116.416,0.56967,0.58211,0.85415,0.96426,0.79527,0.87262,0.62231,0.57744,0.46171,0.85375,0.000438703,0.000438703,0.000438703
72,118.102,0.59194,0.59699,0.85829,0.96316,0.79158,0.87076,0.61699,0.56845,0.4651,0.85153,0.000424556,0.000424556,0.000424556
73,119.773,0.60936,0.60262,0.84277,0.96004,0.79296,0.87004,0.62331,0.53539,0.46531,0.85043,0.000410409,0.000410409,0.000410409
74,121.515,0.58515,0.57456,0.85711,0.96365,0.79414,0.86994,0.61942,0.54069,0.4647,0.85142,0.000396262,0.000396262,0.000396262
75,123.353,0.56347,0.57068,0.85953,0.96273,0.79745,0.86993,0.6227,0.56356,0.47472,0.85188,0.000382115,0.000382115,0.000382115
76,125.09,0.54498,0.56085,0.85472,0.96175,0.79979,0.86442,0.61168,0.60652,0.48901,0.8511,0.000367967,0.000367967,0.000367967
77,126.816,0.55653,0.55628,0.85308,0.97059,0.8098,0.85163,0.5963,0.61277,0.47936,0.84885,0.00035382,0.00035382,0.00035382
78,128.684,0.55842,0.56964,0.85549,0.97778,0.80816,0.85241,0.60303,0.56642,0.44905,0.84964,0.000339673,0.000339673,0.000339673
79,130.588,0.54503,0.55064,0.84933,0.96831,0.81861,0.85253,0.62148,0.56279,0.4481,0.8498,0.000325526,0.000325526,0.000325526
80,132.365,0.55552,0.59877,0.87786,0.96515,0.82089,0.86437,0.62952,0.55277,0.44625,0.84907,0.000311379,0.000311379,0.000311379
81,134.136,0.55109,0.55107,0.84837,0.95996,0.82171,0.87356,0.63033,0.51777,0.43557,0.84943,0.000297232,0.000297232,0.000297232
82,135.968,0.53218,0.55752,0.83858,0.93888,0.80712,0.85648,0.62322,0.49201,0.42049,0.8498,0.000283085,0.000283085,0.000283085
83,137.809,0.53057,0.54293,0.85276,0.96827,0.82252,0.86052,0.62373,0.4909,0.42276,0.84782,0.000268938,0.000268938,0.000268938
84,139.505,0.54724,0.54312,0.84376,0.96748,0.82341,0.86052,0.62448,0.51343,0.42858,0.84621,0.000254791,0.000254791,0.000254791
85,141.316,0.57108,0.55228,0.83715,0.96013,0.82441,0.86056,0.61502,0.52731,0.43838,0.84683,0.000240644,0.000240644,0.000240644
86,143.269,0.55201,0.56709,0.84873,0.91506,0.82076,0.84921,0.61629,0.53353,0.44071,0.84643,0.000226497,0.000226497,0.000226497
87,145.107,0.51285,0.53258,0.84185,0.91685,0.82733,0.84905,0.62538,0.53089,0.43567,0.84678,0.000212349,0.000212349,0.000212349
88,146.952,0.52006,0.53819,0.85915,0.93278,0.83237,0.85657,0.63042,0.52608,0.43197,0.8474,0.000198202,0.000198202,0.000198202
89,148.835,0.52125,0.51857,0.84497,0.92758,0.83406,0.85663,0.61386,0.54928,0.43769,0.84675,0.000184055,0.000184055,0.000184055
90,150.573,0.53288,0.52774,0.83852,0.91445,0.83695,0.8564,0.60596,0.58479,0.43616,0.84663,0.000169908,0.000169908,0.000169908
91,182.25,0.64824,0.96413,0.85216,0.94359,0.85101,0.88225,0.61521,0.57325,0.43106,0.84417,0.000155761,0.000155761,0.000155761
92,184.156,0.65321,0.92038,0.85039,0.93042,0.83532,0.86473,0.62866,0.5202,0.42665,0.84208,0.000141614,0.000141614,0.000141614
93,185.856,0.59932,0.78305,0.84026,0.97879,0.80492,0.87647,0.62844,0.48731,0.42795,0.84154,0.000127467,0.000127467,0.000127467
94,187.43,0.58712,0.74739,0.80484,0.92971,0.84459,0.86496,0.61198,0.55911,0.45037,0.84219,0.00011332,0.00011332,0.00011332
95,188.981,0.59585,0.75661,0.82871,0.98704,0.8058,0.86528,0.59987,0.62164,0.47724,0.84205,9.91726e-05,9.91726e-05,9.91726e-05
96,190.537,0.59909,0.75694,0.82334,0.98888,0.80571,0.86674,0.59916,0.63594,0.48529,0.84161,8.50255e-05,8.50255e-05,8.50255e-05
97,192.023,0.58647,0.71794,0.82227,0.99045,0.80538,0.85046,0.60225,0.61491,0.48418,0.84108,7.08784e-05,7.08784e-05,7.08784e-05
98,193.465,0.58834,0.75409,0.81857,0.99101,0.80481,0.86273,0.60521,0.58183,0.4745,0.84015,5.67313e-05,5.67313e-05,5.67313e-05
99,195.098,0.57597,0.76278,0.82162,0.97346,0.80834,0.85051,0.61811,0.55498,0.46473,0.84033,4.25842e-05,4.25842e-05,4.25842e-05
100,196.696,0.56875,0.73287,0.83515,0.97664,0.80838,0.85067,0.6158,0.53859,0.45774,0.8405,2.84371e-05,2.84371e-05,2.84371e-05
