epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,45.1981,0.76583,0.81593,0.89168,0.97871,0.66667,0.69511,0.54167,0.69973,0.89636,0.85848,0.000848969,0.000848969,0.000848969
43,46.1331,0.79532,0.83812,0.89108,0.96573,0.7,0.69525,0.55427,0.63364,0.76914,0.83988,0.000834822,0.000834822,0.000834822
44,47.0828,0.79087,0.81775,0.87882,0.80769,0.7,0.71186,0.56032,0.67571,0.72591,0.83993,0.000820675,0.000820675,0.000820675
45,48.0159,0.7667,0.7878,0.87595,0.80769,0.7,0.71186,0.56032,0.67571,0.72591,0.83993,0.000806528,0.000806528,0.000806528
46,48.9508,0.74233,0.80291,0.8731,0.83228,0.76667,0.74526,0.54067,0.74186,0.71628,0.84988,0.00079238,0.00079238,0.00079238
47,49.882,0.75783,0.76716,0.87437,0.8607,0.73299,0.71743,0.53139,0.75514,0.70638,0.85768,0.000778233,0.000778233,0.000778233
48,50.7955,0.7612,0.78871,0.87968,0.82769,0.76667,0.74527,0.54408,0.65351,0.68531,0.85375,0.000764086,0.000764086,0.000764086
49,51.7077,0.7501,0.75488,0.89069,0.82769,0.76667,0.74527,0.54408,0.65351,0.68531,0.85375,0.000749939,0.000749939,0.000749939
50,52.6379,0.7206,0.75816,0.8629,0.83336,0.76667,0.73749,0.55003,0.70543,0.65605,0.84806,0.000735792,0.000735792,0.000735792
51,53.5534,0.78302,0.79501,0.87166,0.81309,0.76667,0.73749,0.59659,0.58181,0.62862,0.84325,0.000721645,0.000721645,0.000721645
52,54.4875,0.73429,0.81842,0.87538,0.88342,0.76292,0.74527,0.57497,0.62668,0.6363,0.8482,0.000707498,0.000707498,0.000707498
53,55.4102,0.73006,0.74076,0.86288,0.88342,0.76292,0.74527,0.57497,0.62668,0.6363,0.8482,0.000693351,0.000693351,0.000693351
54,56.3359,0.72641,0.71671,0.86223,0.88193,0.76165,0.74527,0.56262,0.66679,0.62801,0.84904,0.000679204,0.000679204,0.000679204
55,57.2751,0.6628,0.6883,0.86481,0.87719,0.7569,0.74526,0.58612,0.59319,0.60868,0.8366,0.000665057,0.000665057,0.000665057
56,58.2126,0.62905,0.71852,0.85016,0.86969,0.74662,0.74527,0.56207,0.677,0.66764,0.83139,0.000650909,0.000650909,0.000650909
57,59.1498,0.69401,0.72898,0.85155,0.86969,0.74662,0.74527,0.56207,0.677,0.66764,0.83139,0.000636762,0.000636762,0.000636762
58,60.1246,0.69087,0.69705,0.86291,0.9288,0.7,0.71373,0.55007,0.69655,0.63069,0.83789,0.000622615,0.000622615,0.000622615
