epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,52.2938,0.88418,0.90385,0.81885,0.98166,0.33333,0.44695,0.37877,1.11183,2.32407,0.86809,0.000663035,0.000663035,0.000663035
37,53.4725,0.81111,1.26598,0.98709,0.98166,0.33333,0.44695,0.37877,1.11183,2.32407,0.86809,0.000671384,0.000671384,0.000671384
38,54.7576,0.73395,0.83206,0.91646,0.97315,0.33333,0.49084,0.40628,1.09316,2.25659,0.82385,0.000679168,0.000679168,0.000679168
39,55.9262,0.70571,0.88022,0.93396,0.99411,0.33333,0.5635,0.43217,1.00118,2.01609,0.79502,0.000686386,0.000686386,0.000686386
40,57.2626,0.64174,1.19322,0.82245,0.99411,0.33333,0.5635,0.43217,1.00118,2.01609,0.79502,0.000693038,0.000693038,0.000693038
41,58.5396,0.75663,0.83512,0.84816,0.95639,0.33333,0.57529,0.43736,1.01674,1.90312,0.81975,0.000699124,0.000699124,0.000699124
42,59.7468,0.6292,0.86358,0.88952,0.95547,0.33333,0.57138,0.44966,1.01019,1.88722,0.81229,0.000704644,0.000704644,0.000704644
43,61.136,0.6581,0.78745,0.90604,0.95547,0.33333,0.57138,0.44966,1.01019,1.88722,0.81229,0.000709599,0.000709599,0.000709599
44,62.3273,0.77295,0.90076,0.81155,0.95527,0.33333,0.58674,0.45489,1.06272,1.95613,0.81053,0.000713987,0.000713987,0.000713987
45,63.509,0.62884,0.79419,0.88218,0.95527,0.33333,0.58674,0.45489,1.06272,1.95613,0.81053,0.00071781,0.00071781,0.00071781
46,64.8635,0.87695,0.92591,0.88454,0.9558,0.33333,0.60543,0.48703,1.00526,1.96954,0.81862,0.000721066,0.000721066,0.000721066
47,66.1654,0.83381,0.92443,0.89505,0.9558,0.33333,0.60543,0.48703,1.00526,1.96954,0.81862,0.000723757,0.000723757,0.000723757
48,67.5428,0.71387,1.44804,0.99191,0.95754,0.3842,0.61045,0.48518,1.0022,2.00017,0.8256,0.000725882,0.000725882,0.000725882
49,68.6907,0.7758,0.94722,0.84231,0.95754,0.3842,0.61045,0.48518,1.0022,2.00017,0.8256,0.000727441,0.000727441,0.000727441
50,69.9429,0.61023,0.76797,0.88737,0.95769,0.40276,0.64192,0.50603,0.99937,1.94813,0.8216,0.000728434,0.000728434,0.000728434
51,71.1164,0.7944,0.83855,0.82311,0.95769,0.40276,0.64192,0.50603,0.99937,1.94813,0.8216,0.000721645,0.000721645,0.000721645
52,72.2421,0.6424,0.81242,0.80584,0.95648,0.44331,0.64249,0.47923,0.99163,1.71474,0.81381,0.000707498,0.000707498,0.000707498
53,73.5301,0.6479,0.8124,0.88719,0.95648,0.44331,0.64249,0.47923,0.99163,1.71474,0.81381,0.000693351,0.000693351,0.000693351
54,74.6644,0.66861,0.80067,0.8269,0.95293,0.48774,0.60861,0.47334,1.04535,1.61693,0.80525,0.000679204,0.000679204,0.000679204
55,75.8572,0.62181,0.85886,0.90777,0.95293,0.48774,0.60861,0.47334,1.04535,1.61693,0.80525,0.000665057,0.000665057,0.000665057
56,77.0313,0.58717,0.88445,0.91776,0.95285,0.48921,0.60894,0.47854,0.91979,1.43381,0.7753,0.000650909,0.000650909,0.000650909
57,78.1979,0.76627,0.87036,0.83076,0.95285,0.48921,0.60894,0.47854,0.91979,1.43381,0.7753,0.000636762,0.000636762,0.000636762
58,79.4477,0.69166,0.79523,0.88285,0.67978,0.49076,0.61807,0.49252,0.93919,1.36023,0.77666,0.000622615,0.000622615,0.000622615
59,80.7968,0.56699,0.69,0.8319,0.67978,0.49076,0.61807,0.49252,0.93919,1.36023,0.77666,0.000608468,0.000608468,0.000608468
60,82.0145,0.57395,0.73013,0.8856,0.9544,0.58969,0.72717,0.50988,0.94372,1.31624,0.78474,0.000594321,0.000594321,0.000594321
61,83.2099,0.54409,0.74674,0.84028,0.9544,0.58969,0.72717,0.50988,0.94372,1.31624,0.78474,0.000580174,0.000580174,0.000580174
62,84.5089,1.00133,1.32261,1.55997,0.95443,0.62751,0.73035,0.52057,0.93747,1.3121,0.80033,0.000566027,0.000566027,0.000566027
63,85.6978,0.93177,1.3253,0.96637,0.95443,0.62751,0.73035,0.52057,0.93747,1.3121,0.80033,0.00055188,0.00055188,0.00055188
64,86.9993,0.77497,0.74655,0.82653,0.89073,0.62963,0.73034,0.51934,0.91613,1.22998,0.79672,0.000537733,0.000537733,0.000537733
65,88.151,0.7371,0.86734,0.96479,0.89073,0.62963,0.73034,0.51934,0.91613,1.22998,0.79672,0.000523586,0.000523586,0.000523586
66,89.2992,0.7604,1.1888,0.85032,0.87441,0.62963,0.71275,0.51021,0.89754,1.16726,0.7798,0.000509438,0.000509438,0.000509438
67,90.5462,0.71315,0.75843,0.83625,0.87441,0.62963,0.71275,0.51021,0.89754,1.16726,0.7798,0.000495291,0.000495291,0.000495291
68,91.7244,0.67914,0.80127,0.82708,0.82242,0.64145,0.71664,0.50163,0.88731,1.1367,0.76639,0.000481144,0.000481144,0.000481144
69,92.9792,0.57005,0.6897,0.90741,0.82242,0.64145,0.71664,0.50163,0.88731,1.1367,0.76639,0.000466997,0.000466997,0.000466997
70,94.1793,0.7502,0.83027,0.88382,0.69561,0.61599,0.62435,0.46965,0.87669,1.10784,0.75307,0.00045285,0.00045285,0.00045285
71,95.3214,0.5396,0.74923,0.83417,0.69561,0.61599,0.62435,0.46965,0.87669,1.10784,0.75307,0.000438703,0.000438703,0.000438703
72,96.5083,0.60222,0.71485,0.85576,0.69396,0.61753,0.63392,0.48166,0.84974,1.08212,0.7354,0.000424556,0.000424556,0.000424556
73,97.7923,0.58825,0.70373,0.78637,0.69396,0.61753,0.63392,0.48166,0.84974,1.08212,0.7354,0.000410409,0.000410409,0.000410409
74,98.8871,0.72827,0.7186,0.82506,0.81246,0.67928,0.71038,0.50032,0.7796,0.99495,0.71803,0.000396262,0.000396262,0.000396262
75,99.975,0.54726,0.69322,0.8984,0.81246,0.67928,0.71038,0.50032,0.7796,0.99495,0.71803,0.000382115,0.000382115,0.000382115
76,101.152,0.58951,0.6952,0.81936,0.81302,0.69146,0.72069,0.5133,0.77872,0.97083,0.7233,0.000367967,0.000367967,0.000367967
77,102.409,0.56057,0.68317,0.90494,0.81302,0.69146,0.72069,0.5133,0.77872,0.97083,0.7233,0.00035382,0.00035382,0.00035382
78,103.518,0.51801,0.66363,0.8741,0.80688,0.7037,0.72037,0.5337,0.76059,0.93519,0.72662,0.000339673,0.000339673,0.000339673
79,104.741,0.51256,1.09449,0.81443,0.80688,0.7037,0.72037,0.5337,0.76059,0.93519,0.72662,0.000325526,0.000325526,0.000325526
80,105.883,0.47407,0.64333,0.8102,0.81381,0.7037,0.71864,0.52784,0.81388,0.93562,0.74719,0.000311379,0.000311379,0.000311379
81,107.064,0.67437,0.7504,0.85135,0.81381,0.7037,0.71864,0.52784,0.81388,0.93562,0.74719,0.000297232,0.000297232,0.000297232
82,108.2,0.42062,0.99925,0.97104,0.77856,0.67973,0.71957,0.52545,0.86198,0.94408,0.76,0.000283085,0.000283085,0.000283085
83,109.445,0.45997,0.77401,0.9113,0.77856,0.67973,0.71957,0.52545,0.86198,0.94408,0.76,0.000268938,0.000268938,0.000268938
84,110.628,0.59228,0.7348,0.87912,0.77665,0.66776,0.71628,0.52201,0.85524,0.9593,0.76145,0.000254791,0.000254791,0.000254791
85,111.865,0.70635,0.7481,0.95697,0.77665,0.66776,0.71628,0.52201,0.85524,0.9593,0.76145,0.000240644,0.000240644,0.000240644
86,113.141,0.67507,1.53887,0.86718,0.77714,0.66667,0.71189,0.52436,0.85391,0.95379,0.75797,0.000226497,0.000226497,0.000226497
87,114.365,0.46705,0.65803,0.86608,0.77714,0.66667,0.71189,0.52436,0.85391,0.95379,0.75797,0.000212349,0.000212349,0.000212349
88,115.583,0.4683,0.84281,0.91832,0.75264,0.67003,0.71126,0.51578,0.87323,0.96488,0.76529,0.000198202,0.000198202,0.000198202
89,116.736,0.45107,0.63073,0.84555,0.75264,0.67003,0.71126,0.51578,0.87323,0.96488,0.76529,0.000184055,0.000184055,0.000184055
90,117.916,0.58627,0.69161,0.88161,0.75917,0.7037,0.7045,0.50694,0.87401,0.94822,0.76448,0.000169908,0.000169908,0.000169908
91,145.049,0.65015,1.02181,0.93862,0.75917,0.7037,0.7045,0.50694,0.87401,0.94822,0.76448,0.000155761,0.000155761,0.000155761
92,146.348,0.63427,1.0393,0.90751,0.75792,0.7037,0.71389,0.50126,0.88678,0.95386,0.77113,0.000141614,0.000141614,0.000141614
93,147.553,0.5326,0.99886,0.8784,0.75792,0.7037,0.71389,0.50126,0.88678,0.95386,0.77113,0.000127467,0.000127467,0.000127467
94,148.802,0.54236,1.07708,0.79422,0.7416,0.7037,0.713,0.51123,0.9481,1.01296,0.79267,0.00011332,0.00011332,0.00011332
95,150.005,0.70868,1.14499,0.78877,0.7416,0.7037,0.713,0.51123,0.9481,1.01296,0.79267,9.91726e-05,9.91726e-05,9.91726e-05
96,151.323,0.45767,0.93809,0.86637,0.84999,0.73468,0.73278,0.51845,0.97641,1.06171,0.80092,8.50255e-05,8.50255e-05,8.50255e-05
97,152.408,0.41101,0.95733,0.7933,0.84999,0.73468,0.73278,0.51845,0.97641,1.06171,0.80092,7.08784e-05,7.08784e-05,7.08784e-05
98,153.589,0.63023,1.15384,0.86742,0.83391,0.68909,0.73389,0.5204,0.95654,1.05705,0.79309,5.67313e-05,5.67313e-05,5.67313e-05
99,154.7,0.56568,0.97029,0.82903,0.83391,0.68909,0.73389,0.5204,0.95654,1.05705,0.79309,4.25842e-05,4.25842e-05,4.25842e-05
100,155.918,0.62265,1.2775,0.85567,0.83386,0.68248,0.73388,0.52673,0.93438,1.04104,0.78451,2.84371e-05,2.84371e-05,2.84371e-05
