epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,55.9769,0.67644,0.6413,0.85725,0.9188,0.78274,0.79402,0.55292,0.83363,0.55166,0.86974,0.000848969,0.000848969,0.000848969
43,57.1787,0.64218,0.62373,0.86038,0.92172,0.79645,0.78144,0.53687,0.88862,0.54603,0.88706,0.000834822,0.000834822,0.000834822
44,58.4405,0.67801,0.61217,0.86547,0.87701,0.79376,0.79331,0.57448,0.72741,0.5271,0.86673,0.000820675,0.000820675,0.000820675
45,59.6915,0.66226,0.61038,0.85887,0.88373,0.77717,0.75892,0.53863,0.78982,0.59838,0.86271,0.000806528,0.000806528,0.000806528
46,60.8936,0.69385,0.63679,0.87091,0.89434,0.78476,0.76146,0.53369,0.78993,0.62783,0.86352,0.00079238,0.00079238,0.00079238
47,62.1334,0.6784,0.61114,0.86589,0.87452,0.78364,0.76198,0.56055,0.75135,0.54722,0.86999,0.000778233,0.000778233,0.000778233
48,63.3775,0.6397,0.59753,0.86647,0.89302,0.78995,0.78893,0.55094,0.75552,0.52252,0.87254,0.000764086,0.000764086,0.000764086
49,64.6073,0.62307,0.59599,0.86352,0.92978,0.8074,0.8041,0.55455,0.67723,0.51563,0.86382,0.000749939,0.000749939,0.000749939
50,65.8376,0.63573,0.60804,0.87129,0.91294,0.80822,0.80411,0.55274,0.72578,0.49177,0.86464,0.000735792,0.000735792,0.000735792
51,67.0708,0.62346,0.58484,0.86086,0.89397,0.79461,0.78439,0.56345,0.75689,0.46722,0.86877,0.000721645,0.000721645,0.000721645
52,68.3356,0.59417,0.57994,0.8528,0.89832,0.78476,0.77936,0.57976,0.65797,0.46856,0.8618,0.000707498,0.000707498,0.000707498
53,69.5733,0.59858,0.55733,0.86213,0.87642,0.76954,0.76766,0.57838,0.65651,0.46169,0.86109,0.000693351,0.000693351,0.000693351
54,70.8077,0.61364,0.57815,0.84994,0.89077,0.77858,0.78776,0.54088,0.80678,0.47691,0.86701,0.000679204,0.000679204,0.000679204
55,72.0195,0.60908,0.55999,0.86022,0.90147,0.77555,0.78229,0.54873,0.81238,0.47537,0.86379,0.000665057,0.000665057,0.000665057
56,73.251,0.61394,0.55877,0.86514,0.84558,0.78467,0.82418,0.57794,0.67225,0.44489,0.86034,0.000650909,0.000650909,0.000650909
57,74.5245,0.60284,0.54805,0.86263,0.81648,0.77329,0.7979,0.55207,0.73825,0.50089,0.85931,0.000636762,0.000636762,0.000636762
58,75.7584,0.58124,0.54834,0.85343,0.8768,0.77043,0.79619,0.54337,0.77257,0.51661,0.85694,0.000622615,0.000622615,0.000622615
59,76.9796,0.63413,0.57315,0.86266,0.89538,0.77097,0.79632,0.54735,0.73831,0.50724,0.85262,0.000608468,0.000608468,0.000608468
60,78.2446,0.58851,0.53899,0.85937,0.96628,0.80313,0.84312,0.61379,0.55307,0.42076,0.84449,0.000594321,0.000594321,0.000594321
61,79.4684,0.62027,0.56135,0.86324,0.9594,0.8016,0.84232,0.60987,0.58762,0.42433,0.84387,0.000580174,0.000580174,0.000580174
62,80.6924,0.57362,0.52387,0.86052,0.95606,0.8106,0.84889,0.61033,0.60475,0.42496,0.84637,0.000566027,0.000566027,0.000566027
63,81.9346,0.58003,0.53444,0.85853,0.89681,0.77324,0.78043,0.58799,0.6282,0.42359,0.84935,0.00055188,0.00055188,0.00055188
64,83.185,0.55034,0.5289,0.85397,0.94409,0.81116,0.81632,0.60972,0.60349,0.39438,0.84579,0.000537733,0.000537733,0.000537733
65,84.4234,0.57284,0.5301,0.85078,0.98245,0.82223,0.83877,0.61807,0.64303,0.43751,0.84687,0.000523586,0.000523586,0.000523586
66,85.6365,0.57864,0.53249,0.85459,0.97555,0.82313,0.83822,0.61348,0.66784,0.46536,0.84683,0.000509438,0.000509438,0.000509438
67,86.8504,0.59567,0.54346,0.86079,0.97576,0.81374,0.83706,0.60988,0.66624,0.47028,0.84683,0.000495291,0.000495291,0.000495291
68,88.0979,0.57285,0.52122,0.84906,0.97061,0.82327,0.85158,0.62762,0.62577,0.44112,0.84521,0.000481144,0.000481144,0.000481144
69,89.3313,0.57597,0.53746,0.86042,0.93813,0.80532,0.82885,0.62428,0.60703,0.41027,0.84631,0.000466997,0.000466997,0.000466997
70,90.5627,0.55822,0.52073,0.8614,0.92917,0.78209,0.82569,0.62468,0.56652,0.39725,0.84606,0.00045285,0.00045285,0.00045285
71,91.7797,0.55422,0.51012,0.85972,0.87998,0.79656,0.82504,0.62568,0.5599,0.39485,0.84627,0.000438703,0.000438703,0.000438703
72,93.0223,0.55021,0.52083,0.86204,0.93257,0.77088,0.82528,0.62224,0.56295,0.39732,0.84649,0.000424556,0.000424556,0.000424556
73,94.2323,0.54355,0.52103,0.8451,0.93815,0.78603,0.82846,0.62315,0.54006,0.39638,0.84507,0.000410409,0.000410409,0.000410409
74,95.4901,0.54941,0.50708,0.85386,0.93711,0.80476,0.82833,0.62787,0.54022,0.39893,0.84196,0.000396262,0.000396262,0.000396262
75,96.7055,0.55244,0.49971,0.84191,0.92923,0.80816,0.82889,0.63374,0.5425,0.40476,0.83908,0.000382115,0.000382115,0.000382115
76,97.9583,0.52794,0.49495,0.83707,0.96107,0.81982,0.85016,0.62684,0.56256,0.39036,0.84362,0.000367967,0.000367967,0.000367967
77,99.2022,0.52161,0.49819,0.84129,0.96623,0.82758,0.85029,0.61886,0.57681,0.37386,0.84846,0.00035382,0.00035382,0.00035382
