epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,77.9206,0.46465,0.54141,0.84861,0.88104,0.78231,0.82042,0.62687,0.57911,0.51679,0.73892,0.000339673,0.000339673,0.000339673
79,78.8446,0.4838,0.54456,0.84178,0.89582,0.78095,0.82194,0.62405,0.56467,0.50411,0.73442,0.000325526,0.000325526,0.000325526
80,79.7616,0.48704,0.5174,0.83431,0.88424,0.78095,0.82077,0.62264,0.55466,0.48302,0.73095,0.000311379,0.000311379,0.000311379
81,80.6561,0.44435,0.55362,0.84679,0.88424,0.78095,0.82077,0.62264,0.55466,0.48302,0.73095,0.000297232,0.000297232,0.000297232
82,81.5831,0.46751,0.4949,0.82968,0.88788,0.78095,0.81899,0.61727,0.55992,0.4797,0.73205,0.000283085,0.000283085,0.000283085
83,82.5062,0.50544,0.53186,0.83276,0.87205,0.80453,0.83596,0.6155,0.53956,0.47538,0.73142,0.000268938,0.000268938,0.000268938
84,83.4232,0.45897,0.52859,0.83959,0.92404,0.79017,0.83912,0.63312,0.52153,0.4768,0.72926,0.000254791,0.000254791,0.000254791
85,84.3231,0.42643,0.50827,0.8482,0.92404,0.79017,0.83912,0.63312,0.52153,0.4768,0.72926,0.000240644,0.000240644,0.000240644
86,85.2521,0.47027,0.55363,0.86138,0.92781,0.79268,0.83767,0.63988,0.51639,0.4729,0.7259,0.000226497,0.000226497,0.000226497
87,86.1811,0.44803,0.51591,0.81278,0.93302,0.79348,0.83644,0.63975,0.50871,0.47146,0.72157,0.000212349,0.000212349,0.000212349
88,87.0986,0.43453,0.49256,0.83384,0.93498,0.7922,0.83631,0.63743,0.51853,0.46543,0.72324,0.000198202,0.000198202,0.000198202
89,88.0077,0.46567,0.51183,0.82251,0.93498,0.7922,0.83631,0.63743,0.51853,0.46543,0.72324,0.000184055,0.000184055,0.000184055
90,88.9121,0.4243,0.49541,0.84946,0.93504,0.79229,0.83693,0.63904,0.52219,0.47564,0.72531,0.000169908,0.000169908,0.000169908
91,108.041,0.49575,0.87951,0.84737,0.93467,0.79199,0.83771,0.6357,0.54242,0.5062,0.73231,0.000155761,0.000155761,0.000155761
92,108.97,0.51413,0.88603,0.8105,0.90318,0.80054,0.83836,0.62353,0.58917,0.53269,0.74108,0.000141614,0.000141614,0.000141614
93,109.873,0.4991,0.80272,0.81213,0.90318,0.80054,0.83836,0.62353,0.58917,0.53269,0.74108,0.000127467,0.000127467,0.000127467
94,110.797,0.52133,0.80618,0.85185,0.90513,0.80953,0.83594,0.61772,0.60245,0.55176,0.74381,0.00011332,0.00011332,0.00011332
95,111.718,0.50105,0.81464,0.84613,0.88219,0.81038,0.83428,0.61679,0.59241,0.56493,0.74324,9.91726e-05,9.91726e-05,9.91726e-05
96,112.624,0.49947,0.78524,0.80529,0.88137,0.82293,0.84862,0.62142,0.56262,0.56373,0.74008,8.50255e-05,8.50255e-05,8.50255e-05
97,113.523,0.48351,0.79348,0.82389,0.88137,0.82293,0.84862,0.62142,0.56262,0.56373,0.74008,7.08784e-05,7.08784e-05,7.08784e-05
98,114.429,0.50525,0.77601,0.84939,0.87717,0.82123,0.86261,0.6238,0.55729,0.5518,0.73829,5.67313e-05,5.67313e-05,5.67313e-05
99,115.332,0.49993,0.81134,0.77724,0.87353,0.81808,0.86126,0.62962,0.55498,0.53857,0.73728,4.25842e-05,4.25842e-05,4.25842e-05
100,116.252,0.46617,0.79372,0.80587,0.81125,0.83095,0.86008,0.62623,0.5493,0.52701,0.73481,2.84371e-05,2.84371e-05,2.84371e-05
